t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
11.410,-3.4219,-1.2773,-0.2070,-0.1413,-4.4258,-0.8216,-4.16,-4.99,0.9570,0.0781,11.8750,0.0926,-1.5380,40.74,165.07,348.19,1
11.427,1.3750,-0.8587,0.0195,0.0556,0.8984,-0.2206,-4.17,-4.93,1.9922,-0.6914,10.3047,1.1382,-0.7497,40.74,162.58,170.71,1
11.447,-1.4141,-0.4484,0.5195,0.0854,-0.8242,-0.0411,-4.17,-4.91,-0.8047,-0.1914,8.5820,-1.6547,-0.8325,40.74,162.34,169.35,1
11.461,-0.6406,-0.6002,0.7891,0.2030,-2.4727,-0.3463,-4.16,-4.87,-0.0391,0.0781,6.9297,-0.8831,-0.8441,40.74,163.29,173.79,1
11.478,1.2930,-0.4577,0.1367,0.3506,3.1289,-0.6215,-4.17,-4.82,1.8789,-0.5742,12.5234,1.0436,-0.4316,40.74,163.45,170.10,1
11.500,0.4961,0.0167,-0.4453,0.1883,-0.8555,0.0451,-4.14,-4.81,-2.5664,-0.1914,5.9414,-3.4000,-0.4475,40.74,163.35,169.52,1
11.512,-3.1445,-0.2009,0.5117,0.1675,-3.4609,-0.3017,-4.13,-4.77,-2.5664,-0.1914,5.9414,-3.3924,-0.8999,40.74,164.47,171.56,1
11.530,0.3867,-0.6620,0.1289,0.2261,1.0977,-0.6785,-4.12,-4.76,2.1836,-0.6523,12.6406,1.3588,-0.6517,40.74,161.39,171.47,1
11.548,1.6133,-0.0931,0.0508,0.1812,3.2422,0.2998,-4.13,-4.67,-0.5352,0.2305,8.9258,-1.3443,-0.2960,40.74,163.61,174.43,1
11.567,-0.4844,-0.2312,-0.0703,0.3068,2.3633,0.4763,-4.13,-4.64,0.0781,-0.7656,11.7617,-0.7257,-0.5174,40.74,166.20,170.53,1
11.580,-0.4844,-0.2701,-0.0703,0.2489,2.3633,0.7661,-4.13,-4.58,2.4531,-0.3047,12.0625,1.6589,-0.3579,40.74,168.41,173.94,1
11.598,1.9063,0.1982,0.3906,0.2604,2.6680,1.2865,-4.12,-4.51,-1.6836,-0.5352,5.1367,-2.4656,-0.1140,40.74,166.86,172.41,1
11.617,-2.8359,-0.4395,-0.5703,0.1810,-3.2305,-0.1277,-4.12,-4.45,-2.2969,-1.2656,6.1641,-3.0683,-1.0483,40.74,165.10,175.62,1
11.631,-2.8359,-0.8076,-0.5703,0.0656,-3.2305,-0.6043,-4.12,-4.44,1.6094,-0.3047,9.7656,0.8395,-1.0458,40.74,169.46,172.03,1
11.648,-0.5469,-0.5191,-0.3398,0.0629,-1.0469,-0.5916,-4.13,-4.47,0.0000,-1.0352,8.3516,-0.7746,-0.7592,40.74,167.50,172.68,1
11.667,-2.3086,-0.6679,0.1992,-0.0082,-1.2773,-0.7392,-4.15,-4.52,-1.7617,-0.4961,8.1211,-2.5454,-1.1555,40.74,165.23,171.26,1
11.682,0.2500,-0.8263,1.0000,0.1018,1.0977,-0.6683,-4.15,-4.53,0.8047,0.3047,10.4922,0.0189,-0.8954,40.74,163.77,174.76,1
11.707,-2.8086,-0.6261,-0.0625,0.1896,-2.7695,0.1929,-4.18,-4.53,-2.2617,-0.7656,6.6250,-3.0476,-1.1973,40.74,163.83,172.00,1
11.719,-2.8086,-0.9613,-0.0625,0.1509,-2.7695,-0.2621,-4.19,-4.53,0.3047,-1.3008,10.7305,-0.4806,-1.2761,40.74,165.37,170.10,1
11.739,-0.2344,-0.9155,-0.5977,-0.0281,1.3359,-0.0647,-4.20,-4.46,0.6133,-1.3008,12.4062,-0.1608,-1.0231,40.74,162.28,171.06,1
11.750,0.0898,-0.7150,-0.5977,-0.1541,3.0195,0.5039,-4.20,-4.41,-1.6094,-0.2305,7.3555,-2.3733,-1.0078,40.74,165.02,173.67,1
11.769,-2.1250,-0.9769,0.4727,-0.0430,-2.0352,0.0987,-4.21,-4.32,-0.8438,-1.1484,9.1562,-1.5927,-1.3301,40.74,162.28,174.09,1
11.787,-3.1445,-1.2908,-0.6758,-0.1460,1.8320,0.0457,-4.23,-4.25,-2.6445,-1.3789,11.2227,-3.3820,-1.8151,40.74,153.14,170.33,1
11.801,-3.1445,-1.5755,-0.6758,-0.2274,1.8320,0.3200,-4.23,-4.14,-2.1445,-0.5352,11.5703,-2.8632,-2.0129,40.74,155.93,165.26,1
11.818,-3.7305,-2.0460,0.0508,-0.1503,0.2148,0.7753,-4.20,-3.93,-3.2930,-0.6523,9.6133,-3.9752,-2.5473,40.74,154.32,164.66,1
11.838,-7.2617,-2.8062,1.3555,0.0111,-5.0312,0.1967,-4.19,-3.77,-6.8555,0.6523,4.3672,-7.5104,-3.7342,40.74,147.69,165.95,1
11.852,-3.6836,-3.2043,0.9258,0.1832,0.9453,-0.1282,-4.19,-3.77,-3.2930,0.2305,10.3477,-3.9479,-3.7671,40.74,143.95,162.81,1
11.869,-3.0625,-3.2906,0.0039,0.3201,3.0508,0.3447,-4.16,-3.48,-2.7187,-0.6914,12.4453,-3.3247,-3.6796,40.74,138.85,162.10,1
11.890,-5.3594,-3.8542,-0.0781,0.1734,-2.3594,-0.1234,-4.16,-3.28,-4.8281,-1.3398,8.5430,-5.4003,-4.4315,40.74,132.75,159.95,1
11.909,-5.1094,-4.2258,-0.6523,-0.0250,-0.8633,-0.4264,-4.13,-3.08,-5.0547,-1.3008,8.0430,-5.5922,-4.7172,40.74,115.07,157.78,1
11.921,-5.2891,-4.4489,-0.6211,-0.1591,-1.3633,-0.5999,-4.10,-2.99,-2.9102,1.3008,9.0820,-3.4327,-4.7360,40.74,98.78,157.18,1
11.939,-3.1289,-4.2091,1.9805,0.2856,-0.3281,-0.5873,-4.10,-2.83,-3.5234,1.2266,4.0234,-4.0182,-4.4091,40.74,74.33,157.90,1
11.958,-8.2227,-4.3669,3.7812,0.9924,-7.6367,-2.1112,-4.11,-2.77,-8.0391,3.1016,1.7617,-8.5232,-5.2720,40.74,59.77,156.96,1
11.971,-8.2227,-4.9591,3.7812,1.4208,-7.6367,-2.9599,-4.09,-2.80,-2.3359,-4.0625,15.1367,-2.8251,-5.3159,40.74,59.77,157.85,1
11.988,2.0273,-4.0881,0.0742,0.4703,5.6641,-0.7662,-4.17,-2.75,2.1836,-0.6133,15.0586,1.7028,-3.4655,40.74,59.77,158.65,1
12.007,-13.2656,-3.5772,0.4961,0.3917,-10.8828,-0.2663,-4.18,-2.71,-13.1445,-0.1914,-1.4922,-13.6192,-5.3911,40.74,59.77,154.82,1
12.022,-8.8594,-5.3688,0.7578,0.4357,-2.4102,-1.9381,-4.17,-2.74,-8.7383,0.0781,6.9727,-9.2185,-6.2378,40.74,59.77,156.37,1
12.040,-1.2227,-5.7478,-0.0469,0.4627,6.4766,-1.3610,-4.16,-3.01,-1.0742,-0.7266,15.8633,-1.5994,-5.3978,40.74,59.77,156.59,1
12.060,-6.1172,-4.9569,0.3359,0.3478,-1.1484,0.1398,-4.19,-3.11,-6.4727,-0.9961,7.4297,-7.0151,-5.5382,40.74,59.77,152.84,1
12.079,-6.6211,-5.3975,-0.3164,0.2001,-1.9453,-0.4019,-4.21,-3.25,-5.6328,-1.3398,8.9648,-6.1995,-5.8953,40.74,59.77,151.24,1
12.091,-5.7656,-5.5369,-0.6523,0.0342,-0.4102,-0.5077,-4.22,-3.28,-2.1836,-0.1133,12.7227,-2.7556,-5.6879,40.74,59.77,148.04,1
12.108,-2.3242,-4.8401,0.5742,0.1109,3.3437,0.3507,-4.21,-3.34,-6.3984,-1.4180,5.8242,-6.9797,-5.1959,40.74,59.77,149.43,1
12.127,-3.9180,-4.9665,0.1758,-0.0302,0.3633,-0.2711,-4.17,-3.47,-3.7930,-0.4961,9.7266,-4.3974,-5.2328,40.74,59.77,144.80,1
12.141,-3.9180,-4.8054,0.1758,0.0014,0.3633,-0.1737,-4.16,-3.55,-1.9531,-1.2656,12.9883,-2.5710,-4.9593,40.74,59.77,145.05,1
12.158,-3.4727,-4.0895,-0.8008,-0.1755,0.8984,0.7147,-4.11,-3.55,-3.3711,-1.4570,10.2695,-3.9885,-4.4592,40.74,59.77,141.98,1
12.177,-2.1836,-3.8114,-0.7305,-0.3472,1.9258,0.8490,-4.04,-3.57,-2.1055,-1.3789,11.3008,-2.7266,-4.0466,40.74,59.77,142.25,1
12.192,-4.5156,-3.6377,-0.6250,-0.4236,-2.2500,0.7533,-4.00,-3.54,-4.4453,-1.2656,7.1289,-5.0621,-4.2717,40.74,59.77,137.67,1
12.209,-4.0703,-3.8998,0.5547,-0.3979,-1.0625,-0.1756,-3.92,-3.58,-4.0234,-0.0781,8.3125,-4.6464,-4.4493,40.74,59.77,136.59,1
12.230,-3.5156,-3.8727,0.7695,-0.0401,0.5937,-0.2236,-3.86,-3.58,-3.6758,-0.0781,9.5430,-4.2987,-4.3790,40.74,59.77,135.48,1
12.250,-3.6914,-3.8104,0.5391,0.1385,0.1719,-0.0851,-3.81,-3.55,-1.9922,-0.4609,12.2969,-2.6102,-4.2209,40.74,59.77,134.97,1
12.261,-1.9688,-3.5194,0.1484,0.1671,2.9297,0.3953,-3.79,-3.52,-3.5625,-0.1523,9.3437,-4.1752,-3.9888,40.74,59.77,133.49,1
12.279,-3.5156,-3.4220,0.4492,0.2284,-0.0273,0.4597,-3.75,-3.44,-3.8320,-0.6914,9.4219,-4.4308,-4.0599,40.74,59.77,132.38,1
12.299,-3.2930,-3.4862,0.8906,0.2276,1.5430,0.4344,-3.70,-3.42,-3.3711,0.3047,10.9141,-3.9672,-4.0844,40.74,59.77,130.11,1
12.311,-3.2930,-3.4565,0.8906,0.3295,1.5430,0.6047,-3.69,-3.38,-5.0195,-0.7656,8.3906,-5.6076,-4.1970,40.74,59.77,128.02,1
12.329,-3.1172,-3.7128,-0.1133,0.2210,0.7773,0.3487,-3.66,-3.34,-3.2578,-0.6914,10.1484,-3.8400,-4.2866,40.74,59.77,129.37,1
12.347,-2.7773,-3.4794,0.6914,0.1714,1.0078,0.5133,-3.65,-3.26,-2.9492,0.1133,10.3867,-3.5180,-4.0626,40.74,59.77,125.42,1
12.362,-2.7773,-3.3715,0.6914,0.2513,1.0078,0.5892,-3.65,-3.22,-4.6367,-0.6914,7.8555,-5.1975,-4.1127,40.74,59.77,123.90,1
12.379,-4.4023,-3.6330,1.0000,0.2606,-2.0898,-0.0313,-3.66,-3.15,-4.6367,0.4219,7.2734,-5.1857,-4.4791,40.74,59.77,121.67,1
12.401,-3.3594,-3.7351,0.0820,0.3717,-0.2500,-0.4505,-3.69,-3.03,-5.4766,-0.8828,5.9023,-6.0059,-4.5793,40.74,59.77,122.37,1
12.419,-5.1797,-4.0314,-0.3047,0.2039,-3.4687,-1.1060,-3.70,-3.07,-2.0312,-0.3047,12.1836,-2.5666,-4.7093,40.74,59.77,120.57,1
12.432,-1.7109,-3.7527,0.2734,0.1802,2.8164,-0.6635,-3.70,-3.05,-3.9844,-1.4180,9.2305,-4.5171,-4.3908,40.74,59.77,118.50,1
12.449,-3.6406,-3.6007,-0.8398,-0.0398,-0.1367,-0.3301,-3.71,-2.96,-3.3320,-1.0352,9.7695,-3.8493,-4.3711,40.74,0.00,116.77,1
12.468,-3.0703,-3.4687,-0.3047,-0.1698,0.1797,-0.1738,-3.70,-2.91,-3.4844,-0.8828,9.5430,-3.9926,-4.2440,40.74,0.00,115.54,1
12.481,-3.0547,-3.3781,-0.3047,-0.1996,0.1797,-0.0956,-3.71,-2.81,-4.2148,-0.9961,8.2734,-4.7065,-4.2431,40.74,0.00,116.75,1
12.500,-3.7773,-3.4463,-0.4180,-0.2545,-1.0859,-0.2976,-3.69,-2.76,-5.2500,-0.2695,6.5117,-5.7337,-4.4556,40.74,0.00,113.46,1
12.518,-3.8828,-3.7704,-0.4648,-0.1676,-0.5195,-0.8813,-3.68,-2.77,-4.3672,-1.0352,8.8477,-4.8519,-4.6960,40.74,0.00,111.93,1
12.532,-3.8828,-3.7877,-0.4648,-0.2133,-0.5195,-0.8258,-3.67,-2.75,-3.7930,-0.1523,10.6133,-4.2734,-4.6734,40.74,0.00,109.19,1
12.549,-1.2539,-3.4834,-0.1641,-0.0952,3.8945,-0.0079,-3.63,-2.71,-1.8008,-0.7266,13.2500,-2.2748,-4.0948,40.74,0.00,219.25,1
12.567,-4.1250,-3.0808,-0.3555,-0.1301,-1.4297,0.6729,-3.61,-2.65,-4.7109,-0.9180,7.9297,-5.1747,-4.2202,40.74,0.00,109.17,1
12.589,-4.3477,-3.4860,-0.2891,-0.1922,-1.5820,-0.0776,-3.58,-2.62,-4.5977,-1.1484,7.8906,-5.0571,-4.5958,40.74,0.00,108.20,1
12.608,-2.7539,-3.5727,0.2422,-0.2464,-0.2344,-0.4596,-3.55,-2.58,-3.4102,-0.3047,9.1211,-3.8620,-4.4882,40.74,0.00,107.41,1
12.619,-2.7539,-3.4470,0.2422,-0.1713,-0.2344,-0.4250,-3.54,-2.55,-5.1328,-0.8828,7.4727,-5.5798,-4.5291,40.74,0.00,105.93,1
12.639,-4.4453,-3.6247,-0.3359,-0.1820,-1.8828,-0.7358,-3.51,-2.59,-3.7148,-0.0781,9.6875,-4.1686,-4.7151,40.74,0.00,105.32,1
12.651,-3.0039,-3.5849,0.4609,-0.0937,0.3398,-0.6482,-3.49,-2.61,-3.4492,-0.1523,10.6914,-3.9067,-4.5737,40.74,0.00,102.85,1
12.669,-2.7305,-3.3596,0.3789,0.0455,1.3281,-0.1493,-3.47,-2.63,-2.4141,-0.1133,11.3398,-2.8747,-4.3027,40.74,0.00,100.31,1
12.688,-4.0547,-3.0324,0.8438,0.2043,-1.4531,0.2663,-3.47,-2.58,-4.8281,0.3047,7.8945,-5.2798,-4.3477,40.74,0.00,99.19,1
12.702,-4.0547,-3.1894,0.8438,0.3025,-1.4531,0.0022,-3.47,-2.58,-3.8672,-0.1914,8.4609,-4.3189,-4.4140,40.74,0.00,98.58,1
12.719,-3.8164,-3.2633,-0.3867,0.2876,-1.5352,-0.3836,-3.47,-2.56,-4.6367,-0.9180,7.8125,-5.0860,-4.5509,40.74,0.00,98.81,1
12.739,-3.7227,-3.4127,-0.1211,0.1176,-2.0273,-0.7496,-3.44,-2.65,-4.5586,-0.6523,7.3164,-5.0235,-4.6887,40.74,0.00,98.67,1
12.759,-3.0625,-3.3723,-0.2031,0.0181,0.1953,-0.6933,-3.41,-2.72,-2.6055,-1.1094,10.8398,-3.0823,-4.4789,40.74,0.00,96.25,1
12.770,-1.7461,-3.2194,-0.5859,-0.0465,1.4961,-0.4527,-3.39,-2.76,-2.6055,-1.1094,10.8398,-3.0883,-4.2653,40.74,0.00,94.50,1
12.791,-2.4102,-2.8191,-0.2109,-0.1728,0.1875,0.0107,-3.33,-2.80,-3.5625,0.4609,9.9258,-4.0518,-4.0823,40.74,0.00,94.43,1
12.809,-2.6641,-2.7593,0.9688,0.0774,0.5781,0.1473,-3.28,-2.80,-2.9492,-1.4180,9.6484,-3.4386,-4.0248,40.74,0.00,92.71,1
12.822,-2.0195,-2.6392,-0.9180,-0.0151,0.3086,0.2012,-3.26,-2.78,-3.2578,0.1523,10.0703,-3.7435,-3.9189,40.74,0.00,90.57,1
12.839,-2.3125,-2.5283,0.6445,0.0746,0.7305,0.3250,-3.22,-2.74,-3.5625,-0.3437,9.7266,-4.0425,-3.8923,40.74,0.00,87.94,1
12.859,-4.9375,-2.7188,-0.0820,0.1098,-2.7148,0.1176,-3.19,-2.68,-5.9375,-0.5742,6.6250,-6.4069,-4.4660,40.74,0.00,85.97,1
12.872,-4.9375,-3.0596,-0.0820,0.0803,-2.7148,-0.3174,-3.17,-2.69,-3.6406,0.0000,10.5312,-4.1117,-4.5806,40.74,0.00,86.10,1
12.889,-2.9375,-3.0658,0.4453,0.1825,0.5859,-0.0738,-3.15,-2.67,-3.9844,-0.0391,9.9219,-4.4519,-4.4960,40.74,0.00,83.96,1
12.908,-2.5234,-2.9963,0.3711,0.2511,0.2695,0.0880,-3.13,-2.61,-3.6016,-0.1133,9.6133,-4.0581,-4.3964,40.74,0.00,82.59,1
12.930,-2.5586,-2.8222,-0.0195,0.1875,-0.5625,-0.0765,-3.11,-2.56,-3.9453,-0.4609,9.0781,-4.3935,-4.3116,40.74,0.00,82.59,1
12.940,-2.8125,-2.8020,0.0156,0.1586,-0.2578,-0.1268,-3.11,-2.53,-3.9453,-0.4609,9.0781,-4.3888,-4.3234,40.74,0.00,81.04,1
12.959,-3.3164,-2.8830,0.4062,0.1698,-0.7852,-0.2524,-3.09,-2.52,-3.4492,-0.1523,10.9922,-3.8919,-4.4148,40.74,0.00,78.52,1
12.979,-2.2695,-2.7742,0.3242,0.2187,1.6680,0.1394,-3.08,-2.49,-3.4102,-1.0742,10.7656,-3.8467,-4.2616,40.74,0.00,78.00,1
12.991,-2.1992,-2.6517,-0.5977,0.1005,1.4297,0.4411,-3.08,-2.47,-4.5195,-0.7656,9.1562,-4.9525,-4.2578,40.74,0.00,75.64,1
13.009,-3.2852,-2.7637,-0.2891,-0.0292,-0.1797,0.3653,-3.06,-2.42,-4.1367,-0.0781,9.5000,-4.5619,-4.4221,40.74,0.00,73.25,1
13.028,-4.1680,-2.9294,-0.0977,0.0375,-3.2070,0.0073,-3.05,-2.38,-5.4414,-0.5742,6.1289,-5.8599,-4.7569,40.74,0.00,74.02,1
13.042,-4.1680,-3.1196,-0.0977,0.0167,-3.2070,-0.4864,-3.04,-2.40,-3.7539,0.3047,9.6914,-4.1748,-4.7917,40.74,0.00,72.33,1
13.059,-2.5859,-3.0005,0.1250,0.1729,-0.9023,-0.5026,-3.03,-2.41,-3.9062,-0.3437,8.4219,-4.3285,-4.6157,40.74,0.00,69.92,1
13.078,-1.6836,-2.7854,-0.9414,0.0729,2.5469,-0.3630,-3.01,-2.39,-3.0273,-1.4180,11.8789,-3.4473,-4.3228,40.74,0.00,70.50,1
13.100,-2.5625,-2.5448,0.0547,-0.1199,0.7461,0.3525,-2.99,-2.36,-3.7539,-0.1914,10.6094,-4.1689,-4.2680,40.74,0.00,67.78,1
13.110,-2.3555,-2.5309,0.2852,-0.0747,1.2813,0.4557,-2.98,-2.34,-3.7539,-0.1914,10.6094,-4.1642,-4.2521,40.74,0.00,67.10,1
13.131,-3.5898,-2.6607,-0.0586,-0.0048,-1.6211,0.2914,-2.98,-2.33,-4.2891,0.1523,8.1953,-4.6987,-4.5226,40.74,0.00,66.09,1
13.149,-2.8437,-2.7591,0.6289,0.1321,-1.1211,-0.1404,-3.00,-2.36,-4.4805,0.0391,8.5781,-4.8943,-4.5884,40.74,0.00,65.75,1
13.162,-3.0195,-2.8048,0.5234,0.2258,-0.7383,-0.2986,-3.01,-2.35,-4.2891,-0.6133,8.6211,-4.7021,-4.6406,40.74,0.00,62.82,1
13.178,-2.8125,-2.8199,-0.1211,0.1676,-0.7031,-0.4155,-3.06,-2.35,-3.5234,-0.0781,10.0039,-3.9355,-4.5966,40.74,0.00,64.00,1
13.199,-2.4219,-2.6239,-0.4492,0.1535,-0.5469,-0.2195,-3.09,-2.31,-3.9453,-0.9570,8.7734,-4.3504,-4.4630,40.74,0.00,60.78,1
13.212,-2.4062,-2.5768,-0.4492,0.0201,-0.5391,-0.2908,-3.11,-2.31,-4.0234,-0.7266,8.4219,-4.4300,-4.4447,40.74,0.00,60.79,1
13.229,-2.4766,-2.5440,-0.2109,-0.0603,-0.8945,-0.4399,-3.16,-2.33,-4.0234,-0.9180,8.5820,-4.4333,-4.4414,40.74,0.00,58.35,1
13.248,-1.1094,-2.4084,-0.1211,-0.1418,0.7930,-0.4280,-3.18,-2.41,-2.6797,-0.6523,10.1094,-3.1034,-4.1446,40.74,0.00,58.51,1
13.270,-2.3125,-2.1504,-0.1133,-0.1336,-0.9297,-0.2764,-3.22,-2.48,-2.7578,-1.5703,10.5703,-3.1923,-4.0485,40.74,0.00,57.16,1
13.280,-1.1641,-2.0834,-1.0234,-0.2033,1.2539,-0.2020,-3.23,-2.51,-2.7578,-1.5703,10.5703,-3.1979,-3.9178,40.74,0.00,55.93,1
13.301,-3.1641,-2.0772,-1.0547,-0.4877,-1.5352,-0.1341,-3.25,-2.52,-3.4844,-0.9180,10.7656,-3.9270,-4.1447,40.74,0.00,53.43,1
13.320,-1.8516,-2.0950,-0.3633,-0.4955,1.4531,0.1299,-3.27,-2.52,-4.2891,-0.6523,8.8477,-4.7316,-4.1476,40.74,0.00,52.09,1
13.337,-2.2266,-2.1652,0.0664,-0.3850,0.6094,0.1655,-3.29,-2.51,-3.9062,-0.4961,9.9219,-4.3463,-4.2537,40.74,0.00,50.33,1
13.349,-2.2266,-2.1746,0.0664,-0.3156,0.6094,0.2337,-3.33,-2.49,-3.3711,-1.2266,9.6875,-3.8083,-4.2247,40.74,0.00,50.33,1
13.369,-1.6602,-2.0640,-0.6484,-0.3655,0.3789,0.2893,-3.37,-2.46,-5.0195,-1.2266,7.4727,-5.4517,-4.2375,40.74,0.00,48.39,1
13.382,-3.2773,-2.2230,-0.6406,-0.4269,-1.8516,-0.0335,-3.39,-2.49,-3.1016,-1.8398,10.0000,-3.5381,-4.3538,40.74,0.00,46.65,1
13.400,-1.3594,-2.0976,-1.2539,-0.6232,0.6797,0.0111,-3.41,-2.52,-4.5195,-0.9570,8.6211,-4.9609,-4.2372,40.74,0.00,45.49,1
13.419,-1.1758,-2.1152,-0.4805,-0.5966,1.5664,0.0284,-3.41,-2.59,-2.9492,-1.0742,10.8789,-3.4034,-4.1399,40.74,0.00,43.02,1
13.441,-2.1484,-1.9443,0.4805,-0.4094,0.3398,0.3643,-3.44,-2.61,-3.6016,-0.7266,10.4180,-4.0589,-4.1447,40.74,0.00,43.02,1
13.450,-1.7969,-1.9475,-0.1328,-0.3218,1.1055,0.4218,-3.45,-2.57,-3.6016,-0.7266,10.4180,-4.0525,-4.1305,40.74,0.00,41.29,1
13.467,-3.4062,-2.0336,-0.7695,-0.3191,-1.7656,0.3860,-3.48,-2.47,-5.2500,-1.3789,7.5469,-5.6828,-4.4693,40.74,0.00,38.42,1
13.489,-2.0156,-2.1938,-0.0898,-0.3223,0.6875,0.1954,-3.50,-2.39,-4.0234,-1.0352,9.2305,-4.4427,-4.4213,40.74,0.00,38.42,1
13.501,-2.1406,-2.1764,-0.4336,-0.3141,-0.0820,0.2094,-3.50,-2.35,-4.0234,-1.0352,9.2305,-4.4356,-4.4235,40.74,0.00,37.36,1
13.521,-2.6445,-2.3073,-0.6992,-0.4364,-0.5000,-0.0238,-3.50,-2.29,-3.7539,-0.2695,9.7695,-4.1567,-4.5717,40.74,0.00,37.36,1
13.539,-1.8398,-2.2248,0.3398,-0.2810,0.4570,0.0529,-3.50,-2.25,-3.6016,-0.7656,9.8047,-3.9971,-4.4405,40.74,0.00,34.30,1
13.552,-1.6641,-2.1126,-0.1562,-0.2198,0.4961,0.1484,-3.52,-2.24,-3.3711,-0.2305,10.5312,-3.7644,-4.3234,40.74,0.00,32.57,1
13.569,-1.4180,-1.9309,0.3711,-0.0851,1.2227,0.4078,-3.53,-2.21,-4.2539,-0.1523,8.8437,-4.6421,-4.2345,40.74,0.00,32.57,1
13.589,-2.5664,-2.0229,-0.1172,0.0473,-0.3086,0.2179,-3.54,-2.14,-4.5586,-0.7266,9.0039,-4.9359,-4.4384,40.74,0.00,28.96,1
13.609,-2.6211,-2.1814,-0.0820,0.0035,-1.3438,-0.0142,-3.56,-2.08,-4.6367,-0.6914,7.9727,-5.0041,-4.5946,40.74,0.00,28.96,1
13.620,-1.0117,-2.1500,0.3047,0.0155,1.6367,-0.0700,-3.57,-2.07,-3.0273,-0.3047,10.9531,-3.3930,-4.3288,40.74,0.00,26.59,1
13.638,-2.5898,-1.9534,0.1875,0.0881,-0.5078,0.2425,-3.59,-1.99,-4.6367,-0.4219,8.8125,-4.9882,-4.4166,40.74,0.00,26.59,1
13.660,-1.9609,-1.9947,-0.1875,0.0333,-0.1719,0.1040,-3.61,-1.94,-4.2148,-0.1523,9.2695,-4.5570,-4.4186,40.74,0.00,26.59,1
13.671,-2.1289,-2.0030,0.4648,0.0516,-0.0586,0.0707,-3.61,-1.92,-4.2148,-0.1523,9.2695,-4.5537,-4.4394,40.74,0.00,22.88,1
13.691,-1.4922,-1.9481,0.3125,0.1691,0.2500,0.0740,-3.63,-1.87,-4.2891,0.3047,9.1562,-4.6202,-4.3573,40.74,0.00,22.88,1
13.710,-2.1719,-1.9692,0.9219,0.3446,-0.1719,0.0306,-3.65,-1.85,-3.2930,-0.3047,10.3477,-3.6198,-4.3513,40.74,0.00,22.88,1
13.722,-1.1523,-1.8575,0.3125,0.3788,1.0156,0.1682,-3.66,-1.82,-4.7500,-0.2305,8.1172,-5.0714,-4.3047,40.74,0.00,22.88,1
13.739,-2.5937,-1.9765,0.3867,0.3764,-1.2070,-0.0834,-3.70,-1.77,-3.8320,-0.2695,9.5000,-4.1464,-4.4470,40.74,0.00,19.42,1
13.758,-1.4453,-1.9018,-0.0937,0.3367,-0.2891,-0.1123,-3.75,-1.70,-3.6406,-0.7266,9.0430,-3.9422,-4.2987,40.74,0.00,19.42,1
13.773,-1.4453,-1.8317,-0.0937,0.2706,-0.2891,-0.1394,-3.79,-1.67,-4.8633,-0.1914,8.1172,-5.1606,-4.3411,40.74,0.00,19.42,1
13.790,-2.0195,-1.9375,0.4180,0.2860,-0.5078,-0.3291,-3.83,-1.65,-4.2539,-0.2305,8.8125,-4.5464,-4.4785,40.74,0.00,13.97,1
13.809,-1.8047,-1.9436,0.5039,0.3303,0.1016,-0.3310,-3.94,-1.62,-4.0625,-0.1523,9.4258,-4.3502,-4.4544,40.74,0.00,13.97,1
13.831,-1.1367,-1.7936,0.9023,0.4507,1.1758,-0.0185,-4.01,-1.61,-3.8320,-0.0781,9.0781,-4.1178,-4.2670,40.74,0.00,13.97,1
13.841,-1.5508,-1.7259,0.5937,0.4954,-0.2422,0.0515,-4.05,-1.60,-3.8320,-0.0781,9.0781,-4.1168,-4.2439,40.74,0.00,13.97,1
13.861,-1.4492,-1.6506,-0.4609,0.3669,1.0625,0.1518,-4.13,-1.56,-3.9844,-1.5313,8.3906,-4.2613,-4.1946,40.74,0.00,13.97,1
13.880,-1.6719,-1.6427,-0.8359,0.0491,-0.9297,-0.0308,-4.20,-1.52,-3.4492,-0.8828,10.2305,-3.7193,-4.1692,40.74,0.00,13.97,1
13.899,-2.4766,-1.6033,-0.0234,-0.0540,-2.0430,-0.0525,-4.28,-1.46,-4.8281,-0.7266,7.2734,-5.0887,-4.3184,40.74,0.00,13.97,1
13.910,-2.4766,-1.7374,-0.0234,-0.0493,-2.0430,-0.3583,-4.33,-1.45,-3.7930,0.4609,9.6133,-4.0520,-4.3537,40.74,0.00,13.97,1
13.928,-2.3281,-1.7620,0.8555,0.2764,-0.8164,-0.3589,-4.45,-1.41,-4.7109,0.1133,8.5039,-4.9637,-4.4518,40.74,0.00,13.97,1
13.949,-2.0078,-1.8969,0.3359,0.3991,-1.0078,-0.5039,-4.57,-1.41,-4.4062,-0.4219,8.3164,-4.6577,-4.5292,40.74,0.00,13.97,1
13.960,-2.0078,-1.9140,0.3359,0.3894,-1.0078,-0.5813,-4.61,-1.42,-3.4102,-0.9180,9.5391,-3.6634,-4.4696,40.74,0.00,13.97,1
13.978,0.0000,-1.5793,-1.1055,0.1564,0.2266,-0.3767,-4.67,-1.44,-2.4141,-1.8789,9.5391,-2.6708,-3.9752,40.74,0.00,13.97,1
